id,regionname,countryname,prodline,lendinginstr,productlinetype,status,project_name,boardapprovaldate,totalamt,countryname2
P001606,Africa,Republic of Malawi,PE,Sector Investment and Maintenance Loan,L,Closed,National Rural Development Program Project (01),1978,22000000,Malawi
P006757,Latin America and Caribbean,Republic of Colombia,PE,Specific Investment Loan,L,Closed,Mesitas Hydroelectric Power Project,1978,84000000,Colombia
P007355,Latin America and Caribbean,Republic of Honduras,PE,Specific Investment Loan,L,Closed,Nispero Power Project,1978,30500000,Honduras
P001267,Africa,Republic of Kenya,PE,Technical Assistance Loan,L,Closed,ENGR. LOAN/OLKARIA G,1978,9000000,Kenya
P007963,Latin America and Caribbean,Republic of Peru,PE,Technical Assistance Loan,L,Closed,Water Supply and Power Engineering Project,1978,8800000,Peru
P006759,Latin America and Caribbean,Republic of Colombia,PE,Specific Investment Loan,L,Closed,Aviation Development Project,1978,61000000,Colombia
P001701,Africa,Republic of Mali,PE,Technical Assistance Loan,L,Closed,Technical Assistance and Engineering Project,1978,4500000,Mali
P009745,South Asia,Republic of India,PE,Sector Investment and Maintenance Loan,L,Closed,National Agricultural Research Project,1978,27000000,India
P009753,South Asia,Republic of India,PE,Sector Investment and Maintenance Loan,L,Closed,Water Supply and Sewerage Project - Punjab,1978,38000000,India
P010124,South Asia,Islamic Republic of Pakistan,PE,Specific Investment Loan,L,Closed,Fauji Fertilizer Project,1978,55000000,Pakistan
P009744,South Asia,Republic of India,PE,Sector Investment and Maintenance Loan,L,Closed,Irrigation Project - Haryana,1978,111000000,India
P009751,South Asia,Republic of India,PE,Sector Investment and Maintenance Loan,L,Closed,Railway Modernization and Maintenance Project,1978,190000000,India
P009752,South Asia,Republic of India,PE,Specific Investment Loan,L,Closed,Water Supply and Sewerage - Bombay Project (02),1978,196000000,India
P001431,Africa,Republic of Liberia,PE,Specific Investment Loan,L,Closed,Forestry Project (01),1978,6000000,Liberia
P001607,Africa,Republic of Malawi,PE,Financial Intermediary Loan,L,Closed,Investment and Development Bank Project (01),1978,3000000,Malawi
P005773,Middle East and North Africa,Republic of Yemen,PE,Specific Investment Loan,L,Closed,Power Project (01),1978,10000000,Yemen
P009319,South Asia,Islamic  Republic of Afghanistan,PE,Specific Investment Loan,L,Closed,Kabul Water Supply and Sewerage Project,1978,16500000,Afghanistan
P005857,Middle East and North Africa,Republic of Yemen,PE,Technical Assistance Loan,L,Closed,Water Supply Engineering and Technical Assistance Project,1978,1200000,Yemen
P003772,East Asia and Pacific,Republic of Indonesia,PE,Specific Investment Loan,L,Closed,Nucleus Estates Project (02) Smallholders Project (02) - NES Project (02),1978,65000000,Indonesia
P007189,Latin America and Caribbean,Republic of Guatemala,PE,Specific Investment Loan,L,Closed,Chixoy Power Project,1978,72000000,Guatemala
P005769,Middle East and North Africa,Republic of Yemen,PE,Specific Investment Loan,L,Closed,Textiles Rehabilitation Project - YAR,1978,7000000,Yemen
P006749,Latin America and Caribbean,Republic of Colombia,PE,Financial Intermediary Loan,L,Closed,Development Finance Companies Project (07),1978,100000000,Colombia
P001429,Africa,Republic of Liberia,PE,Sector Investment and Maintenance Loan,L,Closed,Power Project (04),1978,10000000,Liberia
P006750,Latin America and Caribbean,Republic of Colombia,PE,Financial Intermediary Loan,L,Closed,Cartagena Industrial Export Processing Zone Project,1978,15000000,Colombia
P005856,Middle East and North Africa,Republic of Yemen,PE,Sector Investment and Maintenance Loan,L,Closed,Wadi Hadramawt Electrification Project,1978,5000000,Yemen
P009387,South Asia,People's Republic of Bangladesh,PE,Specific Investment Loan,L,Closed,Agricultural Research Project,1978,6000000,Bangladesh
P003768,East Asia and Pacific,Republic of Indonesia,PE,Financial Intermediary Loan,L,Closed,Rural Credit Project,1978,30000000,Indonesia
P009725,South Asia,Republic of India,PE,Financial Intermediary Loan,L,Closed,Dairy Development Project - National,1978,150000000,India
P009736,South Asia,Republic of India,PE,Sector Investment and Maintenance Loan,L,Closed,Telecommunication Project (07),1978,120000000,India
P001604,Africa,Republic of Malawi,PE,Specific Investment Loan,L,Closed,Shire Valley Agriculture Consolidation Project,1978,10700000,Malawi
P006752,Latin America and Caribbean,Republic of Colombia,PE,Specific Investment Loan,L,Closed,San Carlos Hydropower Project,1978,126000000,Colombia
P006753,Latin America and Caribbean,Republic of Colombia,PE,Sector Investment and Maintenance Loan,L,Closed,500KV Interconnection Project,1978,50000000,Colombia
P009727,South Asia,Republic of India,PE,Specific Investment Loan,L,Closed,Fisheries Project - Andhra Pradesh,1978,17500000,India
P009734,South Asia,Republic of India,PE,Sector Investment and Maintenance Loan,L,Closed,National Seed Project (02),1978,16000000,India
P010121,South Asia,Islamic Republic of Pakistan,PE,Sector Investment and Maintenance Loan,L,Closed,Punjab Extension and Agricultural Development Project,1978,12500000,Pakistan
P003769,East Asia and Pacific,Republic of Indonesia,PE,Specific Investment Loan,L,Closed,Irrigation Project (10),1978,140000000,Indonesia
P003770,East Asia and Pacific,Republic of Indonesia,PE,Specific Investment Loan,L,Closed,Irrigation Project (11),1978,31000000,Indonesia
P009730,South Asia,Republic of India,PE,Specific Investment Loan,L,Closed,Irrigation Project - Gujarat,1978,85000000,India
P007352,Latin America and Caribbean,Republic of Honduras,PE,Specific Investment Loan,L,Closed,Guayape Regional Development Project,1978,10500000,Honduras
P005768,Middle East and North Africa,Republic of Yemen,PE,Specific Investment Loan,L,Closed,Wadi Rima Irrigation Project,1978,10500000,Yemen
P001430,Africa,Republic of Liberia,PE,Specific Investment Loan,L,Closed,Highway Project (04),1978,13800000,Liberia
P007154,Latin America and Caribbean,Republic of El Salvador,PE,Sector Investment and Maintenance Loan,L,Closed,Telecommunications Project (03),1978,23000000,El Salvador
P007155,Latin America and Caribbean,Republic of El Salvador,PE,Specific Investment Loan,L,Closed,Agricultural and Vocational Training Project,1978,9000000,El Salvador
P007278,Latin America and Caribbean,Republic of Haiti,PE,Specific Investment Loan,L,Closed,Transport Project (05),1978,15000000,Haiti
P003172,Africa,Republic of Zambia,PE,Specific Investment Loan,L,Closed,Highway Project (03),1978,22500000,Zambia
P001260,Africa,Republic of Kenya,PE,Specific Investment Loan,L,Closed,Education Project (04),1978,23000000,Kenya
P003775,East Asia and Pacific,Republic of Indonesia,PE,Technical Assistance Loan,L,Closed,Bukit Asam Coal Mining and Engineering Project,1978,10000000,Indonesia
P009731,South Asia,Republic of India,PE,Specific Investment Loan,L,Closed,Jammu Kashmir Horticulture Project,1978,14000000,India
P006754,Latin America and Caribbean,Republic of Colombia,PE,Sector Investment and Maintenance Loan,L,Closed,Urban Development Project,1978,24800000,Colombia
P005770,Middle East and North Africa,Republic of Yemen,PE,Specific Investment Loan,L,Closed,Highway Project (03),1978,11500000,Yemen
P009739,South Asia,Republic of India,PE,Specific Investment Loan,L,Closed,Power - Trombay Thermal Project (03),1978,105000000,India
P009740,South Asia,Republic of India,PE,Specific Investment Loan,L,Closed,Power Project - Korba Thermal,1978,200000000,India
P001261,Africa,Republic of Kenya,PE,Sector Investment and Maintenance Loan,L,Closed,Sites and Services Project (02),1978,50000000,Kenya
P009728,South Asia,Republic of India,PE,Sector Investment and Maintenance Loan,L,Closed,Irrigation Project - Karnataka,1978,126000000,India
P001428,Africa,Republic of Liberia,PE,Specific Investment Loan,L,Closed,Rubber Development Project,1978,13000000,Liberia
P009385,South Asia,People's Republic of Bangladesh,PE,Specific Investment Loan,L,Closed,Foodgrain Storage Project (02),1978,25000000,Bangladesh
P003773,East Asia and Pacific,Republic of Indonesia,PE,Financial Intermediary Loan,L,Closed,Small Enterprise Development - SEDP Project (01),1978,40000000,Indonesia
P009314,South Asia,Islamic  Republic of Afghanistan,PE,Specific Investment Loan,L,Closed,Khanabad Irrigation Project (02),1978,22000000,Afghanistan
P009315,South Asia,Islamic  Republic of Afghanistan,PE,Specific Investment Loan,L,Closed,Fruit and Vegetable Export Project,1978,18000000,Afghanistan
P007353,Latin America and Caribbean,Republic of Honduras,PE,Specific Investment Loan,L,Closed,Education Project (02),1978,5000000,Honduras
P002300,Africa,Republic of Senegal,PE,Specific Investment Loan,L,Closed,Debi Lampsar Irrigation Project,1978,20000000,Senegal
P010118,South Asia,Islamic Republic of Pakistan,PE,Specific Investment Loan,L,Closed,Tarbela Project (02) Supplemental,1978,35000000,Pakistan
P006755,Latin America and Caribbean,Republic of Colombia,PE,Sector Investment and Maintenance Loan,L,Closed,Cali Water Supply Project (02),1978,13800000,Colombia
P002199,Africa,Republic of Rwanda,PE,Specific Investment Loan,L,Closed,Highway Reconstruction Project,1978,15000000,Rwanda
P007277,Latin America and Caribbean,Republic of Haiti,PE,Specific Investment Loan,L,Closed,Education Project (02),1978,10000000,Haiti
P005855,Middle East and North Africa,Republic of Yemen,PE,Specific Investment Loan,L,Closed,Wadi Tuban Agriculture Development Project,1978,5200000,Yemen
P001262,Africa,Republic of Kenya,PE,Sector Investment and Maintenance Loan,L,Closed,Nairobi Water Supply Project (02),1978,30000000,Kenya
P002301,Africa,Republic of Senegal,PE,Specific Investment Loan,L,Closed,Railway Project (03),1978,11000000,Senegal
P009386,South Asia,People's Republic of Bangladesh,PE,Specific Investment Loan,L,Closed,Jute Development Project,1978,21000000,Bangladesh
P003776,East Asia and Pacific,Republic of Indonesia,PE,Sector Investment and Maintenance Loan,L,Closed,Power Project (07),1978,109000000,Indonesia
P002302,Africa,Republic of Senegal,PE,Technical Assistance Loan,L,Closed,Parapublic Sector Technical Assistance Project,1978,6300000,Senegal
P009738,South Asia,Republic of India,PE,Financial Intermediary Loan,L,Closed,Industrial Development Bank of India Project,1978,25000000,India
P009735,South Asia,Republic of India,PE,Sector Investment and Maintenance Loan,L,Closed,Bihar Agricultural Research Project,1977,8000000,India
P001605,Africa,Republic of Malawi,PE,Specific Investment Loan,L,Closed,Highway Project (03),1977,10500000,Malawi
P009741,South Asia,Republic of India,PE,Sector Investment and Maintenance Loan,L,Closed,Urban Development - Calcutta Project (02),1977,87000000,India
P007279,Latin America and Caribbean,Republic of Haiti,PE,Specific Investment Loan,L,Closed,Provincial Towns Water Supply Project,1977,6600000,Haiti
P010115,South Asia,Islamic Republic of Pakistan,PE,Specific Investment Loan,L,Closed,Salinity Control and Reclamation Project,1977,70000000,Pakistan
P010116,South Asia,Islamic Republic of Pakistan,PE,Technical Assistance Loan,L,Closed,Hazara Forestry Preinvestment Project,1977,1700000,Pakistan
P001699,Africa,Republic of Mali,PE,Specific Investment Loan,L,Closed,Mopti Rice Project (02),1977,15000000,Mali
P009389,South Asia,People's Republic of Bangladesh,PE,Sector Adjustment Loan,L,Closed,Imports Program Project (06),1977,75000000,Bangladesh
P010114,South Asia,Islamic Republic of Pakistan,PE,Technical Assistance Loan,L,Closed,Hill Farming Technical Development Project,1977,3000000,Pakistan
P001259,Africa,Republic of Kenya,PE,Financial Intermediary Loan,L,Closed,Small Scale Industry Project (01),1977,10000000,Kenya
P009732,South Asia,Republic of India,PE,Specific Investment Loan,L,Closed,Foodgrain Storage Project (02),1977,107000000,India
P006751,Latin America and Caribbean,Republic of Colombia,PE,Specific Investment Loan,L,Closed,Integrated Nutrition Improvement Project,1977,25000000,Colombia
P009729,South Asia,Republic of India,PE,Specific Investment Loan,L,Closed,Irrigation Project - Orissa,1977,58000000,India
P003774,East Asia and Pacific,Republic of Indonesia,PE,Sector Investment and Maintenance Loan,L,Closed,Education Project (06),1977,15000000,Indonesia
P009726,South Asia,Republic of India,PE,Sector Investment and Maintenance Loan,L,Closed,Irrigation Project - Maharashtra,1977,70000000,India
P009733,South Asia,Republic of India,PE,Sector Investment and Maintenance Loan,L,Closed,Rajasthan Agricultural Extention Project,1977,13000000,India
P009390,South Asia,People's Republic of Bangladesh,PE,Specific Investment Loan,L,Closed,Inland Water Transport Project (02),1977,5000000,Bangladesh
P001700,Africa,Republic of Mali,PE,Specific Investment Loan,L,Closed,Education Project (02),1977,10000000,Mali
P009737,South Asia,Republic of India,PE,Financial Intermediary Loan,L,Closed,Industrial Credit and Investment Project (12),1977,80000000,India
P009721,South Asia,Republic of India,PE,Specific Investment Loan,L,Closed,Bombay High Offshore Development Project,1977,150000000,India
P009384,South Asia,People's Republic of Bangladesh,PE,Sector Adjustment Loan,L,Closed,PROGRAM CREDIT V (SU,1977,25000000,Bangladesh
P003764,East Asia and Pacific,Republic of Indonesia,PE,Sector Investment and Maintenance Loan,L,Closed,Population Project (02),1977,24500000,Indonesia
P006748,Latin America and Caribbean,Republic of Colombia,PE,Specific Investment Loan,L,Closed,Highways Project (07),1977,90000000,Colombia
P009713,South Asia,Republic of India,PE,Specific Investment Loan,L,Closed,Assam Agricultural Credit Project,1977,8000000,India
P009382,South Asia,People's Republic of Bangladesh,PE,Specific Investment Loan,L,Closed,Extension and Research Project,1977,10000000,Bangladesh
P007153,Latin America and Caribbean,Republic of El Salvador,PE,Sector Investment and Maintenance Loan,L,Closed,Urban Development Project (02),1977,12700000,El Salvador
P009380,South Asia,People's Republic of Bangladesh,PE,Specific Investment Loan,L,Closed,Muhuri Irrigation Project,1977,21000000,Bangladesh
P009381,South Asia,People's Republic of Bangladesh,PE,Specific Investment Loan,L,Closed,Shallow Tubewells Project,1977,16000000,Bangladesh
P006746,Latin America and Caribbean,Republic of Colombia,PE,Sector Investment and Maintenance Loan,L,Closed,Telecommunications Project (04),1977,60000000,Colombia
P006747,Latin America and Caribbean,Republic of Colombia,PE,Financial Intermediary Loan,L,Closed,Small Scale Industries Project (02),1977,15000000,Colombia
P001255,Africa,Republic of Kenya,PE,Specific Investment Loan,L,Closed,Bura Irrigation Project,1977,40000000,Kenya
P009715,South Asia,Republic of India,PE,Specific Investment Loan,L,Closed,Irrigation Project - Periyar Vaigai,1977,23000000,India
P009312,South Asia,Islamic  Republic of Afghanistan,PE,Financial Intermediary Loan,L,Closed,Agriculture Credit Project (03),1977,12000000,Afghanistan
P001256,Africa,Republic of Kenya,PE,Financial Intermediary Loan,L,Closed,Industrial Development Bank Project (03),1977,20000000,Kenya
